company_id,name,parent
C6400156488,Breeglone seeglane Plc,C17278382104
C640116902179,Strilegr Coventry Group Ltd,CR264486374663
C640137927261,LESILE & CO LIMITED,R280870102298
C640292623893,TANORA INTERNATIONAL,C291486274793
C640876505974,Breebrite Ltd,C22527040613
C641795813078,bralli old properties limited,R277179675397
C642291898693,GRANEGLORA LONDON GROUP LTD,CR186200808153
C642587403581,GLITE & CO,R925312625630
C642719817911,Gleales Ltd,C604284450655
C644727514142,Chee strone Ltd,R898519571313
C64606115560,Tanoraglite II Ltd,R42449533726
C646784233501,griteres ii group,S693398931314
C64740431786,Straneglea gronebrile Land Limited,S997473245448
C648545352707,sone london land plc,S598748209011
C648712648356,Tanalli Liverpool Group Plc,CR439799132345
C649788360080,Chitegl B,CR795762947410
C650613506856,Gritebr Coventry & Co Plc,S892680381245
C650664254741,grallis strilechile uk limited,R642598553871
C652241580199,resonestr wales uk,C104936104
C652296258222,TANEABR II UK,C918306506787
C652391461410,GRONELES II GROUP LIMITED,S750415880604
C652483149112,Grallitanea soragrile Group,R954396333133
C653707583946,TANITEBREE OLD UK LTD,S925569259350
C6550062356,GREASTRILE CHORAGRALLI UK LTD,R395768779486
C655888588777,Sallitanuni Liverpool Limited,R380605900114
C656995611780,Soras Coventry,S125570395564
C657375867568,Resonebr Coventry & Co Limited,CR562834682207
C659225596341,Gree London Properties Limited,C324658304029
C659685682807,BRILERESALLI LIVERPOOL PROPERTIES PLC,S716753859100
C661731447677,GRALLI ASSOCIATED UK LTD,C402691408329
C665306327686,BRUNIGL ASSOCIATED LAND LIMITED,S62808276123
C665541108425,Challi UK Plc,
C665572908905,Gree Liverpool Properties Limited,S332940840982
C665903343271,Tanuniglea International Plc,
C666887285485,straneglea wales plc,S997473245448
C667366391172,SEAGL LTD,CR463634467464
C6674380045,Chuniles UK Ltd,S688035335857
C6674798398,Resanebrone glalliles International,R703033523648
C668443699060,Chitestruni B Properties Plc,C776668468894
C668620257542,Chilegr groraglora Group Limited,CR192638403891
C669575622616,Suniresuni New Land Ltd,C536590531949
C669701369616,tanalligl ii uk ltd,CR380112987081
C670799455101,Lesileres London & Co Plc,CR490222687270
C670861728482,TANORAGLITE BRILETAN INTERNATIONAL,C374285503648
C672098449291,CHILEGL UK LIMITED,C51778518326
C674404970159,STRANERES BRITE PROPERTIES PLC,CR591486118458
C674452706213,suniresuni resone uk plc,S895458274435
C675120702367,Resonebrora & Co,C561835659951
C677013818504,Chiteles Wales & Co,R910982612024
C67712983669,GLANE COVENTRY & CO,CR80593796701
C67740715905,Glallich Coventry,C966270127894
C67873382150,Resunich London Ltd,R185419277893
C679720880383,Resanebrone Liverpool,R703033523648
C68049824365,GRANESEA GROUP LTD,S57279960295
C681018340625,Strorachee Associated Land Limited,CR77108863368
C681376982073,TANALLI UK LTD,R177105721207
C6813928304,breatanee land ltd,CR562834682207
C68371135703,Chitegree Ltd,S892680381245
C683884318819,GREE WALES LTD,C324658304029
C68421806537,Tanunilesite lesoraglile Land Limited,CR94973497590
C68551632207,Gruni London,CR327996901945
C687240883632,BREABRORA ASSOCIATED LAND LIMITED,CR91284447390
C687932165503,Brunigl London Plc,S62808276123
C690593569586,Glone New Group Limited,CR431713809270
C690889338019,Grallis Old International,C847342952272
C692142608534,Tanuni Old Properties,R510133458128
C692196565205,Tanonegrane struniles Ltd,S463829941200
C694644836072,Grallich Plc,
C694941310725,Resile Old Properties Ltd,C854872309225
C6957933254,Stranetan Group,C949357294459
C696320479806,RESANE LONDON LTD,R146396598682
C696792776381,Brunilesone brites & Co Plc,S794481448797
C697826374319,Cheagr Coventry & Co Ltd,S615024136980
C69783915923,Breeglone stranebree Group Ltd,C17278382104
C700673834604,Lesalli lesite International Limited,S296478604723
C70100506313,Brile Wales Properties Ltd,S921996788570
C701058279975,Briletanora International Limited,CR916893142597
C706056319206,Chitegl Wales Plc,CR795762947410
C707626511113,Striles Properties,
C708525444147,Grallis seach Group Plc,R642598553871
C709797841077,STRUNILESEA LTD,C156643378033
C710343517380,STREAGR MIDLANDS & CO,S484999496645
C711150994378,Suniresuni London Plc,C126572648425
C711174129592,Bralli strile & Co Ltd,C181921749260
C71376627218,Greasite tanite UK,C786772596138
C717033494921,GREASTRILE GRUNI GROUP LIMITED,S66141111704
C717102514181,Glea Properties Limited,R684979642676
C721067823034,breeglone bralli international,C17278382104
C721128722687,Tanone II International Plc,C887756950351
C723217905718,Lesile chitechalli & Co Limited,R814250727802
C723858885799,Resonestr Old UK,S687156583141
C724699867627,GLUNI B,CR15288597844
C724918661456,resalli london land,CR290372190391
C72545256990,Gritebr Midlands Properties Ltd,C35628323290
C725489961578,SEEGLONE ASSOCIATED INTERNATIONAL,S347165589299
C726313231589,Resuni UK Ltd,CR514412296020
C726316613825,Gritebr Midlands Plc,S885086696701
C726963380481,Streagr lesunichea Land,S484999496645
C730873287974,Greelesile London,CR132032362617
C733916062,Sea sone & Co Ltd,C507561709563
C735706623184,gluni midlands ltd,S384886291756
C737696640067,RESITE MIDLANDS UK,C451677135861
C73850226842,Grallis Old International,C847342952272
C740410468,Sea tanonebr Ltd,R12996266868
C741715510888,gree new uk ltd,C299430551318
C741916270689,taneabr london uk,C918306506787
C742658275768,resalli london properties,CR290372190391
C742849827,Sea Old Land Plc,S317239731666
C744540194141,Strunitan,R380605900114
C744892535225,GREE II PLC,CR186026359004
C745519521613,chee midlands uk ltd,R898519571313
C745570647517,Glile Land,R677791634568
C748020681969,gleeglile old ltd,C395103917016
C749234913632,Suniresuni B UK,CR387710716445
C749486832572,Gritebr II UK Limited,R853741783320
C750153725722,Gree London & Co Plc,C665572908905
C751046731677,sea ii group limited,S765454915942
C75164085506,Gluni B,S393536486797
C752191737057,Brileglalli UK,S317239731666
C753034534201,Gritebr leseetan Limited,CR27633886499
C754143394023,Salliglee Old Properties Plc,CR885367963690
C75616651221,Sea Coventry Properties Limited,C507561709563
C75651963264,Tanonegrane Associated Land Plc,S463829941200
C756625885986,GREE NEW LAND PLC,C324658304029
C760254381533,grea wales & co ltd,C12149984059
C762946913980,Lesane UK Limited,R662573207371
C764193876762,Chunitanea,CR593141180224
C765769422656,Gleach B Plc,S10320688402
C7659869282,Sanelesuni Associated UK Limited,C988277126895
C767239668292,Tanonegrane Coventry Group Ltd,C291486274793
C767847859185,Suniresuni resiteresalli Ltd,R725158469599
C767977476358,Cheales London UK Plc,S100240634395
C768852261629,Suniresuni Liverpool International Plc,R725158469599
C770852236667,Gritebr Old International Limited,S892680381245
C771790419556,gritebr challigr properties limited,R146356501002
C77269100679,Leseetan B,S221002629627
C772896338053,Reseastrane Wales International Plc,C205544922474
C773497474406,Chite New Group,S15679807508
C774555638842,Chitegl B & Co Ltd,R51268354833
C774674854629,GREE LIVERPOOL PLC,C956946519859
C775248118845,Grora Old,R825407386183
C776668468894,Chitestruni & Co,CR61019235390
C777497320057,Brile B UK,R881353583537
C778080665035,Stritech Old Group,C91966670455
C778639664753,Salliglee lesilegl International Ltd,S50157765052
C779893171590,Resunisea Group,C126572648425
C780801991796,Tanitebree New Ltd,S925569259350
C780888205564,cheasea ii group,R280870102298
C78300614628,Broras International Ltd,S946965306891
C783172927797,Gritebr Old Land,S892680381245
C7845575242,Resilestr Coventry Limited,S243171423613
C785448431283,Tanuniglea seelesile & Co Plc,C665903343271
C786062441807,Resones International Ltd,C887756950351
C786520812550,Tanuni New International Limited,S750292187602
C786772596138,Sora greasite Group Ltd,R883163435488
C787788266058,Glallich tanitegr Group Ltd,CR37095238800
C79104992094,Strone & Co,C91966670455
C795224708675,Tanunilesite Old Properties Limited,CR893460905491
C796904593291,Lesanestralli London & Co Limited,S61480853478
C797097756757,Tanuniglea see Plc,C665903343271
C797317713104,Straneres Coventry Group Limited,C803944331958
C797652471075,suniresuni new properties ltd,R725158469599
C797761273596,Strorachee Midlands UK Ltd,R39059142650
C797876102225,GLUNI STRUNITAN GROUP,CR15288597844
C798129636023,Cheagr II Land Ltd,S615024136980
C799607419307,Sunich Wales Ltd,CR774204321512
C799704946732,BRITEBR & CO LIMITED,CR374662930956
C800967845981,lesileres midlands limited,R357821297019
C801934901060,Suniresuni New Properties Plc,C366835766942
C802680647033,BRITESTR TANILES PLC,S569385548440
C80286846020,Gluni II Properties Ltd,C540749923437
C802991273861,CHUNIBR LTD,CR37095238800
C80312182767,Britestr Wales Properties Ltd,CR916893142597
C803912530710,Sunich chaneglile Limited,CR774204321512
C803944331958,STRANERES COVENTRY & CO LIMITED,R39690855373
C804085816579,Straneglea Liverpool Land Plc,S997473245448
C804404185439,resalli coventry limited,R660939319408
C806071705509,gleeglile associated limited,CR932214331695
C806279837300,Chiteles Liverpool UK,R910982612024
C80669066752,Resalli New Properties Plc,R660939319408
C806960221396,Resea Limited,R35287237980
C80922191538,GRUNI COVENTRY INTERNATIONAL PLC,C68551632207
C814273892,GRALLIBR GREEGLITE & CO PLC,R93371328038
C814612350029,Sea Coventry Land,R19963443844
C814778217689,choraglone,CR656344193297
C816624640270,gree greeres group,CR29173308363
C816923707840,lesileres old & co plc,R357821297019
C817420318328,Straneres tanite Land Ltd,R697257440259
C818707442,Glilegruni Ltd,S193423877928
C819119559489,Glilegr & Co,
C820780454510,SUNIRESUNI SITEGRONE & CO PLC,C536590531949
C82156211784,RESONESTR RESANE INTERNATIONAL,S687156583141
C824388434269,TANEA,R394725745888
C824427546714,GLUNI WALES PLC,S611698724195
C824909846105,Gritebr B,R713689431914
C8257755588,Lesileres strorasone Properties Limited,R84267644757
C826445160880,Chaneresuni Limited,S145230869099
C827590720103,sea glonetanite international ltd,S317239731666
C827963753688,Site,S929516729342
C828976960951,greastr liverpool,CR34746264626
C829216786392,Lesoneresite Liverpool & Co Limited,CR656344193297
C83000252052,Gliteles Ltd,
C831383606935,Grea New Limited,C12149984059
C833256576758,Resanech UK Limited,C323961548740
C83420332119,Cheagr Liverpool Group Ltd,R52487232234
C834678884553,Seastr New,CR223836514978
C84078483728,GREA TANILE & CO,C365358204766
C843039162715,Tanuni International Limited,R925312625630
C843696351452,Resee bralli UK,C903490391789
C84399902274,glilegl old & co ltd,R36653657827
C844982739767,Taneabralli Land,C622523283889
C847342952272,Grallis Old Group,S195140718974
C84755214743,Tananegrile Group Plc,R84267644757
C848448201561,TANILETAN OLD INTERNATIONAL LTD,R486083349658
C850183577666,Chea International,S765454915942
C850618627983,Leseetan glile Plc,S221002629627
C853642767459,Resonebr Midlands International Ltd,CR473170780453
C853671105454,GREE ASSOCIATED UK LTD,R59414441376
C854859568702,Suniresuni grone International Ltd,R94087614334
C854872309225,Resile & Co Plc,R725158469599
C855376809661,stritestree ii land plc,S504842321794
C857143432536,Griteglea chite Group Plc,S883244116353
C85801551212,reseastrane old properties,C205544922474
C858370192866,Greebrile II Plc,S261296465581
C859337513546,Glunistree Land Plc,C17278382104
C860300923196,Tanuni gruni Plc,R319811135363
C86147861056,Brallich Old Limited,CR136479728025
C862295212438,GRALLICH INTERNATIONAL LTD,
C863311308237,gluni lesunis,S420040260131
C864237639374,Resonestr chiteres Group Limited,S687156583141
C864373988411,RESANE B & CO PLC,R146396598682
C864562516720,TANUNI TANILE INTERNATIONAL,C589622191963
C864798704798,See glitestr Properties,CR967761584959
C86586227406,Suniresuni stralli UK Limited,R860395717497
C866933984737,resonebr midlands properties,CR562834682207
C86708450985,TANEABR GROUP,R35929259874
C867627106588,Lesileres strea Plc,R84267644757
C870256854473,Bralli New Plc,S48628617912
C870604824743,Breeglone tanalligl,C17278382104
C872316950636,BRALLI & CO PLC,CR136479728025
C874286179177,Cheasea Coventry Limited,R280870102298
C875711335873,Gree sones Group,CR260574629460
C87730356409,Greelesone International,CR987157853704
C877394517686,Gruni Liverpool & Co,CR327996901945
C878463133854,Resite Old Ltd,C451677135861
C878465493938,Tanallichane & Co Ltd,CR109834616166
C88083551519,Gree strallitanea Land Plc,CR61019235390
C88118605798,GREA COVENTRY UK,C12149984059
C881251832431,TANUNICH SITEGL PROPERTIES LIMITED,CR809211692936
C881983655914,Straneres Liverpool International Ltd,C803944331958
C882737527320,Gluni Old Land Plc,C540749923437
C883982442214,Grallis II Group Plc,R38539232928
C88400907984,Resee Associated Land Plc,C903490391789
C885748345182,TANITE MIDLANDS INTERNATIONAL,CR913367978546
C886542762536,resones associated international plc,R542294303165
C886984189006,Leseatanile Plc,
C887433205517,Glallich seeglone Properties,S852414462952
C887756950351,Grea tanone Properties Limited,C365358204766
C889410943446,gree strallich international plc,R925722944580
C89261838787,glallich coventry ltd,CR37095238800
C892749417394,Gree Coventry Land Ltd,CR29173308363
C893239378962,Brile tananetan Properties,R881353583537
C893957938722,tanuni london plc,R510133458128
C89471318249,chee liverpool uk limited,R898519571313
C894786384228,Striteresee & Co,R404345150334
C894850100482,streagl ltd,S221002629627
C895601635866,Suniresuni II,S895458274435
C899272793804,SEE II GROUP LIMITED,R50172495323
C899347809174,STRORA NEW INTERNATIONAL LIMITED,C604284450655
C899381861929,grora midlands international limited,C329744109865
C900123319860,sonesone associated international plc,S245740598444
C900883663659,see coventry & co ltd,CR509504979564
C902242338621,RESONES RESUNIBR & CO LIMITED,S344370192613
C903377409498,SEE OLD LIMITED,S145230869099
C903487843119,brunilesone wales uk,S794481448797
C903490391789,Resee Liverpool Group Limited,C247836737229
C904396683634,Stritechuni Old Land Ltd,R446161960490
C90552766859,suniresuni taneegr properties limited,C27815713567
C905824593267,Tanane UK Plc,
C906390379905,Chonebr Coventry International Limited,CR463634467464
C908390840363,sonelesile coventry properties plc,S946965306891
C908550137579,Bruni Wales Land Limited,S392605499495
C909756635246,Glallich Liverpool Properties,C966270127894
C910561394966,See Associated Limited,R50172495323
C910590991109,Sanegl UK Limited,S34310147770
C910809348606,Gritelesee Plc,S24423690782
C912343703752,GREE GROUP LIMITED,R725158469599
C9128172326,chunich midlands limited,R233705955466
C91371878543,Leseagr UK Plc,C446451838999
C914647711343,Greebrile Coventry Properties Limited,S776448291825
C914776541010,Strileglalli International,CR913367978546
C914816594822,Strallich Ltd,C948316381426
C915625653018,Stronebr & Co Plc,R802635784256
C918306506787,TANEABR & CO LTD,R52487232234
C919533331663,Resanegl UK Ltd,R494141357148
C91966670455,Stritech Liverpool Ltd,CR852538283044
C920120541473,Chora Midlands Land Plc,R177105721207
C921402691679,Chitegl bralligl UK Plc,CR795762947410
C921786706840,Brallich resorachuni Properties,CR136479728025
C922504380615,Graneresile seebrora & Co Limited,R497656659924
C923158481474,SORAS OLD LIMITED,C943904796990
C923633880650,Glone glane Limited,CR431713809270
C923827388453,chane b properties plc,R757359230616
C92557534446,Brile britegl,S160047198541
C925814761038,TANALLIGR ASSOCIATED GROUP,R789439328159
C925855227324,GLANERES OLD LAND PLC,R285276676604
C9291059190,Gleeglile cheechalli Group Limited,C395103917016
C930539225628,GREASTRILE B LIMITED,R43027603035
C93158320006,Sallisora Associated Limited,R65737757707
C931909501123,tanunilesite midlands uk limited,CR893460905491
C932374883072,Chora,C500371377607
C93320439506,Cheales Midlands Group Plc,S100240634395
C933829930881,tanea brunibr uk limited,R986132660870
C934776323096,Resone Wales Properties Plc,CR212950528676
