land_id,company_id
T132267799970,R12996266868
T132290965277,C357023274761
T132371261371,R131038522767
T132378194691,R370176431389
T13241771193,CR206004380361
T132488533531,S690539574356
T13249550558,C641795813078
T132504687621,R23776857499
T132576197983,C113883303122
T132613997598,CR114120579704
T132614449821,S129823627207
T13262309707,S374183203303
T13263732429,S908788533980
T132728474482,R48156846185
T132779805942,C500371377607
T132793441162,R48156846185
T132801517818,R23776857499
T132808700245,R291609990421
T13284856920,R337885620018
T132924381290,R429073529027
T132927692641,C498567266942
T132934619237,R245333689855
T132951874697,C219662665970
T132978772778,S86253713888
T133017423511,CR811166384274
T133036940149,CR915977980863
T13305206180,CR853956581654
T1330680520,S931449110695
T133072155268,C70100506313
T133092824638,R54481457783
T13311234235,R849627309056
T133220104647,R88077843873
T1332248954,R47707058158
T133237158945,CR915977980863
T133253579573,CR264673710960
T133394334368,R151919292782
T133460328355,R811611199001
T133472629112,S946965306891
T13348603410,R805943178700
T133492993695,R652026353427
T133494422481,S608539204331
T133558324611,CR69735252366
T133576300944,C46483268431
T133579797529,CR432610693265
T13359193030,S637917689179
T133604118949,C219662665970
T133659540058,CR967855246261
T133670659616,C632792596596
T133695826316,C500371377607
T133699241832,R16412228157
T13374831536,C275167256486
T133819278191,CR310905580460
T133826369789,R810778651553
T133840490659,CR65640478814
T133906487320,C641795813078
T133943991493,R809467187738
T133955292018,R912580200546
T13395892603,S60176329917
T133981575417,C198751675116
T134031247802,R47707058158
T134040239600,C519152139039
T134046965273,C498567266942
T13408824107,R429073529027
T13409257255,R585005168566
T134125210577,S129823627207
T134149584697,CR83553746062
T134162745487,S223039727902
T13416774163,R912580200546
T134340833161,R996992171891
T134364564864,S178331315212
T134370446337,R291609990421
T134400594239,C956864658183
T134421982,C11453236465
T134428629205,C470685675061
T134429861103,R296026207001
T134437880082,R83268455149
T134452856007,R308416853768
T134469153702,C902242338621
T134507760227,CR83553746062
T134511333154,S808744345450
T134524851305,CR795245890399
T13453345815,S952330424674
T134534192763,CR80335448539
T134549869350,R653709434810
T134576251247,S484032499382
T134585844882,C668620257542
T1345958409,S890862610895
T134607725027,C357023274761
T134634628291,CR848368971683
T1346449619,S504842321794
T134671602411,S365579778508
T134708547012,S88247586149
T134737207043,CR702008838130
T134758334063,S609832720437
T134794942874,C403835928361
T134805332088,S695180458020
T134813770728,C696792776381
T134885215495,CR290569187576
T13508972445,R591819899055
T135110444146,S583048510534
T135122582928,S937878799371
T135148515129,CR848368971683
T135214213751,CR795245890399
T135243235257,S675993292454
T135248427705,S675993292454
T135262266657,R591819899055
T135303163151,S583048510534
T13532115392,CR290569187576
T135335151702,S952330424674
T135335254539,C903487843119
T135343299862,CR922291157783
T135368424559,S908788533980
T13538295896,C902242338621
T135385845853,R717615300617
T135386932958,C641795813078
T135453888155,S872589248462
T135493778933,C632792596596
T135535355220,CR83553746062
T135564962328,CR294531882647
T135598355309,CR656344193297
T135620597466,R2995844411
T135657340652,CR727560947210
T135766791346,CR290569187576
T135799383463,R653709434810
T135821582114,S644620252216
T135844771996,S178433510159
T135883637176,S348465388962
T135895429917,S827758731804
T135924785832,S385413546901
T135933332672,CR136479728025
T135955170701,CR922291157783
T135996901030,R47707058158
T136043676477,CR915977980863
T13607465788,S341935930538
T13622728243,R14146819289
T136233429336,R84565275715
T13626422710,S952330424674
T136296355561,S827758731804
T136306904759,S178433510159
T136366679107,R151919292782
T136375300448,C198751675116
T136417101738,R83268455149
T136419225563,R177105721207
T136484719460,S353503182083
T136493232802,R16412228157
T136506597412,S908788533980
T136538404201,S234650831198
T136668134540,R912580200546
T136722494210,CR102968664636
T136756341626,CR87150949837
T136774627730,R177105721207
T136813191981,C55651347661
T136815694299,CR83553746062
T136819201107,CR310905580460
T136820129638,S708712431537
T136832301996,C295212267364
T136854334191,S609832720437
T136888683536,CR744431709476
T13689558428,C6550062356
T13690745163,R990724975152
T136915466952,CR874756817358
T136923650307,S486332698466
T136935276831,CR310905580460
T136981363253,S637917689179
T137024577847,R245333689855
T137051667883,R47707058158
T137122802911,R668887724510
T137159897424,C850618627983
T137172902174,R653709434810
T137175703758,C36574055434
T137179896585,S486332698466
T13718124815,R308416853768
T137205823135,CR206004380361
T137219727842,S178433510159
T137259931461,CR87150949837
T137268812907,R378995202925
T137289746554,C349573165350
T13729922975,S520447518974
T137327414197,S223039727902
T137347127692,R590980645905
T13737165095,C46483268431
T13737983507,S35506426664
T137398384782,CR811166384274
T137399375195,R814256406213
T1374073033,S872589248462
T137421156798,S637917689179
T13746098509,S525935105592
T137532145167,C500371377607
T137552899451,R805943178700
T137620585976,S178433510159
T137640521753,C711174129592
T137687778043,S928037566409
T13773943923,CR795245890399
T137744449112,R590980645905
T137813445345,S827758731804
T137858420024,R652026353427
T137859250495,R16412228157
T137898431964,C210040486942
T137940642253,R585005168566
T13797845646,CR654867845835
T13800877638,S167987957665
T138017319948,R177105721207
T138030133509,R605336764643
T138044564796,C331098755990
T138065552358,S946965306891
T138098288992,CR774204321512
T138134542126,S583048510534
T138178184558,CR80335448539
T138275607829,R96261045914
T13831417333,C295212267364
T138317489729,CR757199606799
T13831847603,CR713482463859
T138402965272,C850618627983
T138428337587,C99989495688
T138460216733,C12149984059
T13847318130,CR206004380361
T138487147721,R177105721207
T138508925347,C55651347661
T138523761191,C750153725722
T138533409856,R269418758472
T138592641567,R14146819289
T138592915579,C349004818744
T138620548462,C538548926956
T13866499064,R7608595934
T138694199822,R478274439044
T13869562938,S375549183226
T138713678960,CR969933347040
T13871566673,S223039727902
T138735258266,CR69735252366
T138744806921,R48156846185
T138754753800,S550005392985
T138840415581,CR702008838130
T138851394544,R996992171891
T138903965490,R119341965993
T138910290647,R119341965993
T138927686711,R337885620018
T13893691078,R47707058158
T138936985814,R209582834537
T138953733704,S385413546901
T138961185740,CR233667834251
T138991961249,S183881695792
T139052281435,R84565275715
T139055996767,R814256406213
T139062324161,CR777832917327
T139100639157,S178433510159
T139118863603,R269418758472
T139140216336,R666470705229
T13916382544,CR310905580460
T13919792543,C902242338621
T139222945305,CR141561467233
T139226611400,CR713482463859
T139241579711,S110110593359
T13925080951,C632792596596
T139264602001,CR547929536713
T139284295300,S178331315212
T139288423712,C403835928361
T139413653238,C538548926956
T139451894087,C110573369242
T13946371560,CR795245890399
T139480455299,R936337393870
T139485153359,C219662665970
T139502927591,CR795705730009
T139533810300,CR87150949837
T139569764527,S77761530024
T139594289161,R269418758472
T139594591271,CR486101712094
T139624189920,CR795245890399
T13962693336,CR102968664636
T139667307397,S439715196849
T139688445078,CR102968664636
T139762512542,R814256406213
T139763764818,C490361356313
T139766884965,C219662665970
T13976843240,S350267378795
T139786450446,S234650831198
T1398045210,R96630368062
T139812890567,S872589248462
T139815556260,R805943178700
T139830464780,S675993292454
T139845301334,CR17951977015
T139867817025,R245333689855
T139903870677,CR848368971683
T139916709113,R814256406213
T13996765549,R964953809460
T139992638324,R990724975152
T140007221481,C110573369242
T140009525328,C381290136160
T140019721044,C956864658183
T140024382871,C93320439506
T140053389293,C99989495688
T140133140424,C221878844816
T140149464999,S110110593359
T140158501005,R131038522767
T140182570996,S242445566060
T14021159161,CR968157909794
T140221377511,C902242338621
T140346126896,R269418758472
T140351358900,CR968157909794
T140363418980,R990724975152
T140382262369,S3204071518
T140398680871,S994888439568
T140417877898,S608539204331
T14041890726,C148980301352
T140450684067,CR194826378953
T14051974153,S808744345450
T140535262108,S550005392985
T14054422855,R370176431389
T14062206181,R805110580016
T140653751811,CR896583572163
T140688947069,CR654867845835
T140715375279,C677013818504
T140725409,C632792596596
T140817702620,R853376939554
T140831755792,R84565275715
T140926557939,S167987957665
T140957151849,R418677766599
T14096392363,R590980645905
T140990334023,R83268455149
T141024258399,S375549183226
T141095188963,S110110593359
T141117696963,CR155416371582
T141184115212,CR310850695011
T141232622951,S761931434726
T141306192334,C994840160544
T141328954628,R245333689855
T141378676930,R10477328771
T141382228994,C349004818744
T141429688999,R245333689855
T141478262420,CR102968664636
T141513426308,C28649971139
T141542172624,R54481457783
T141546611433,C40648968635
T14155375775,CR95016066646
T141573419084,S77761530024
T141577390001,C914816594822
T141581691293,C641795813078
T141606207379,R269418758472
T14167491006,S242445566060
T141677162164,C668620257542
T141680317591,R821219382676
T141734197341,C500371377607
T141768918418,CR531858874330
T14180196522,CR87150949837
T141856838200,C641795813078
T141871618220,CR432610693265
T141893159332,S375549183226
T141903979275,C20695518246
T141925743056,C68371135703
T141944238085,S639586767467
T142046502960,C850618627983
T142066873253,C6550062356
T142090385415,C500371377607
T142106512280,R590980645905
T142156984850,S872589248462
T142229610446,C572588663678
T142259524106,C538548926956
T142329944905,S808744345450
T142347102083,CR974353914474
T1423536421,C55651347661
T142364280132,S374183203303
T142370297739,R681239563875
T142371467020,S129823627207
T142375359558,S223039727902
T142379443372,R590980645905
T142388232828,R163803816690
T142412299506,CR783198615036
T142473726052,CR43246051644
T142544559679,R478274439044
T142608460857,CR206004380361
T14261740001,C500371377607
T142622582384,C349004818744
T142653762170,S761931434726
T14269421212,CR49340755304
T142717994244,C260483934511
T142722548935,C295212267364
T142830818922,S242445566060
T142989474545,R814256406213
T143015666567,S583048510534
T143030269277,CR136479728025
T143069980771,CR973006857846
T143084934243,S3204071518
T14309434584,S583048510534
T143102388871,S994888439568
T143144569447,S644620252216
T14322785198,S439715196849
T143242773309,S234650831198
T143263702430,R54481457783
T14338650265,R717615300617
T1434380697,C68371135703
T143451428483,C122743610118
T143481552067,C767239668292
T14351485753,C55651347661
T143525979219,CR459248507790
T143531903308,R733556529584
T143545864890,S350267378795
T143590117504,S348754910300
T143639333110,R585005168566
T143647335465,R590980645905
T143741176404,CR264673710960
T143810444249,CR8690183203
T143813496288,CR526921733772
T14383114566,C349004818744
T143840492891,S952330424674
T143843144874,CR63726159656
T143957591841,C122847920540
T143969431544,C6550062356
T143972227761,C538548926956
T144011427327,CR114120579704
T144034935741,C659685682807
T144040673678,S621515627467
T144051439223,R849627309056
T144059318702,R590980645905
T1440668927,CR294531882647
T144116996543,S484032499382
T144160473175,CR713482463859
T144233527123,R83268455149
T144253716754,R429073529027
T14427593450,S223039727902
T14427721434,R177105721207
T14428669589,C696792776381
T14428785099,C670799455101
T144329358318,CR795245890399
T144401323895,CR310905580460
T144431445100,S550005392985
T144460641901,C219662665970
T14449613637,CR114120579704
T1445117786,CR257231242973
T144514848833,R805943178700
T144591233345,R478274439044
T144641233335,CR713482463859
T144650370138,R681239563875
T144654322879,CR679589800695
T144666253225,R23776857499
T144679563686,CR915977980863
T144719255662,R16412228157
T144726820158,CR65640478814
T144727313898,R585005168566
T144764539762,C956864658183
T144766837957,S827758731804
T144770339700,S883366125800
T144782728876,R177105721207
T144804738293,CR294531882647
T144807568085,C6550062356
T144827265064,C99989495688
T144834277109,CR504201865764
T144851663047,CR547929536713
T144868332242,CR373501801
T144910484631,C110573369242
T144930104837,C980295860804
T144962447816,CR656344193297
T14496793570,R83333660646
T144987183343,C349573165350
T145018306284,C623482292023
T145021745263,CR69735252366
T145132594496,S808744345450
T14515687967,CR136479728025
T145158773019,S872589248462
T145168163139,C219662665970
T1452105091,R805943178700
T14522559953,CR654867845835
T145246733136,R96630368062
T145290960921,S757698612250
T145325641619,R849627309056
T14534998519,CR654867845835
T145357350763,CR233667834251
T145361394305,S178331315212
T145372320954,S242445566060
T145390483278,R478274439044
T145396537324,CR734136983930
T145436982465,R84565275715
T145441275649,C641795813078
T145442146145,R291609990421
T14545493607,R668887724510
T145466913663,C280896198612
T1454695640,CR257231242973
T145500723516,C918306506787
